"","OTU","Sample","Abundance","BarcodeSequence","LinkerPrimerSequence","Barcode_right","Index.Number","number","code","site_name","site_host","site_code","description","location","city","state","comment","lat","long","elev","date","Description","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"3","OTU_105","UN",14245,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_fam_Incertae_sedis","g__Calcarisporium","s__Calcarisporium_arbuscula"
"6","OTU_109","UN",13903,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Cortinariaceae","g__unidentified","s__Cortinariaceae_sp"
"27","OTU_155","UN",13773,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Hydnangiaceae","g__Laccaria","s__Laccaria_lateritia"
"95","OTU_89","UN",12844,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Penicillium","s__Penicillium_parviverrucosum"
"21","OTU_140","UN",12117,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Leotiomycetes_ord_Incertae_sedis","f__Leotiomycetes_fam_Incertae_sedis","g__Leohumicola","s__Leohumicola_sp"
"26","OTU_153","UN",12095,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_fam_Incertae_sedis","g__Acremonium","s__Acremonium_curvulum"
"68","OTU_46","UN",11159,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__unidentified","f__unidentified","g__unidentified","s__Sordariomycetes_sp"
"38","OTU_187","UN",10641,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Penicillium","s__Penicillium_quercetorum"
"37","OTU_182","UN",10604,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__Fungi_sp"
"78","OTU_57","UN",10034,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Basidiomycota","c__Wallemiomycetes","o__Geminibasidiales","f__Geminibasidiaceae","g__Geminibasidium","s__Geminibasidium_sp"
"5","OTU_107","UN",9978,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Onygenales","f__Gymnoascaceae","g__unidentified","s__Gymnoascaceae_sp"
"63","OTU_392","UN",9652,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Aspergillus","s__Aspergillus_unilateralis"
"28","OTU_159","UN",9486,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Inocybaceae","g__unidentified","s__Inocybaceae_sp"
"45","OTU_259","UN",9455,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Microascaceae","g__Scopulariopsis","s__Scopulariopsis_acremonium"
"22","OTU_144","UN",9450,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreomycetidae_ord_Incertae_sedis","f__Plectosphaerellaceae","g__Verticillium","s__Verticillium_sp"
"9","OTU_116","UN",9020,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__Fungi_sp"
"24","OTU_148","UN",8901,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__Ascomycota_sp"
"11","OTU_127","UN",8856,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__unidentified","g__unidentified","s__Chaetothyriales_sp"
"56","OTU_35","UN",8661,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Zygomycota","c__Mortierellomycotina_cls_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_amoeboidea"
"76","OTU_55","UN",8616,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Penicillium","s__Penicillium_restrictum"
"32","OTU_163","UN",8555,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__unidentified","g__unidentified","s__Hypocreales_sp"
"59","OTU_375","UN",8397,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__unidentified","g__unidentified","s__Agaricales_sp"
"36","OTU_18","UN",8249,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Penicillium","s__Penicillium_restrictum"
"33","OTU_164","UN",8234,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Atheliales","f__Atheliaceae","g__unidentified","s__Atheliaceae_sp"
"19","OTU_139","UN",8183,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Zygomycota","c__Mortierellomycotina_cls_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_gamsii"
"8","OTU_113","UN",8109,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__unidentified","f__unidentified","g__unidentified","s__Sordariomycetes_sp"
"55","OTU_345","UN",7822,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Inocybaceae","g__Inocybe","s__Inocybe_sp"
"16","OTU_136","UN",7449,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Archaeorhizomycetes","o__Archaeorhizomycetales","f__Archaeorhizomycetaceae","g__Archaeorhizomyces","s__Archaeorhizomyces_sp"
"30","OTU_160","UN",7369,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiaceae","g__Phaeohelotium","s__Phaeohelotium_succineoguttulatum"
"47","OTU_261","UN",7365,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_beomiforme"
"23","OTU_146","UN",7329,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Aspergillus","s__Aspergillus_parvulus"
"60","OTU_378","UN",7297,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_fam_Incertae_sedis","g__Acremonium","s__Acremonium_alternatum"
"51","OTU_311","UN",7195,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Leotiomycetes_ord_Incertae_sedis","f__Myxotrichaceae","g__Oidiodendron","s__Oidiodendron_sp"
"57","OTU_357","UN",6797,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__unidentified","f__unidentified","g__unidentified","s__Agaricomycetes_sp"
"40","OTU_211","UN",6649,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Clavulinaceae","g__Clavulina","s__Clavulina_samuelsii"
"15","OTU_133","UN",6622,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Clavicipitaceae","g__Metacordyceps","s__Metacordyceps_chlamydosporia"
"67","OTU_448","UN",6589,11.0645161290323,1,9.03225806451613,195.66935483871,62.5,13.2903225806452,13.2903225806452,1,1,2.11290322580645,12.2258064516129,11.1290322580645,3.80645161290323,4.91935483870968,8.70161290322581,8.66935483870968,8.98387096774194,9.07258064516129,62.5,"k__Fungi","p__Ascomycota","c__Pezizomycotina_cls_Incertae_sedis","o__Pezizomycotina_ord_Incertae_sedis","f__Pezizomycotina_fam_Incertae_sedis","g__Myriodontium","s__Myriodontium_keratinophilum"
